combineId,playerId,combineYear,combinePosition,combineHeight,combineWeight,combineHand,nameFirst,nameLast,nameFull,position,collegeId,nflId,college,heightInches,weight,dob,ageAtDraft,playerProfileUrl,homeCity,homeState,homeCountry,highSchool,hsCity,hsState,hsCountry,combineArm,combine40yd,combineVert,combineBench,combineShuttle,combineBroad,combine3cone,combine60ydShuttle,combineWonderlic
10102,19870328,1987,RB,71.1,208,9.25,John,Holifield,John Holifield,RB,26506,2516678,West Virginia,72,202,7/14/1964,22.80273973,http://www.nfl.com/player/JohnHolifield/2516678/profile,Wayne,MI,USA,,,,,31,4.55,30.5,14,4.15,115,,11.67,
10103,19870041,1987,OLB,73.8,226,10.25,Johnny,Holland,Johnny Holland,LB,77843,2501204,Texas A&M,74,221,3/11/1965,22.14520548,http://www.nfl.com/player/JohnnyHolland/2501204/profile,Bellville,TX,USA,,,,,33,4.76,33.5,16,4.36,124,,11.89,
10104,19870325,1987,OLB,73.9,229,10.5,Bruce,Holmes,Bruce Holmes,LB,55455,2501215,Minnesota,74,235,10/24/1964,22.52328767,http://www.nfl.com/player/BruceHolmes/2501215/profile,El Paso,TX,USA,,,,,31.5,4.92,28,15,4.5,105,,12.4,
10105,19870816,1987,SS,74.4,188,9,Darryl,Holmes,Darryl Holmes,S,31030,,Fort Valley State (GA),74,188,,,,,,,,,,,32.5,4.73,30.5,2,4.22,116,,11.53,
10106,19870817,1987,WR,72.5,186,,Jon,Horton,Jon Horton,WR,85721,,Arizona,73,186,,,,,,,,,,,,4.64,30,2,,116,,,
10107,19870073,1987,OLB,74.9,237,9.5,Todd,Howard,Todd Howard,LB,77843,2516888,Texas A&M,74,235,2/18/1965,22.20273973,http://www.nfl.com/player/ToddHoward/2516888/profile,Bryan,TX,USA,,,,,32.5,4.8,28,17,4.5,108,,12.16,
10108,19870186,1987,QB,73.8,197,7.25,Doug,Hudson,Doug Hudson,QB,70301,2516942,Nicholls State (LA),74,201,9/11/1964,22.64109589,http://www.nfl.com/player/DougHudson/2516942/profile,Memphis,TN,USA,,,,,29,4.86,25,,4.52,105,,,
10109,19870028,1987,WR,70.6,188,9,Mark,Ingram,Mark Ingram,WR,48824,2501297,Michigan State,70,194,8/23/1965,21.69315068,http://www.nfl.com/player/MarkIngram/2501297/profile,Rockford,IL,USA,,,,,30.25,4.42,32,8,4.16,111,,11.42,
10110,19870082,1987,K,71.4,190,8.5,Jeff,Jaeger,Jeff Jaeger,K,98195,2501353,Washington,71,190,11/26/1964,22.43287671,http://www.nfl.com/player/JeffJaeger/2501353/profile,Tacoma,WA,USA,Kent-Meridian HS,,WA,USA,30,4.96,26,6,4.49,103,,,
10111,19870202,1987,WR,70.9,185,9.75,Michel,James,Michel James,WR,99164,2517382,Washington State,,,11/19/1963,23.45479452,http://www.nfl.com/player/MichelJames/2517382/profile,,,,,,,,30.25,4.5,35,16,4.37,117,,11.44,
10112,19870127,1987,ILB,75.5,231,8.5,Ilia,Jarostchuk,Ilia Jarostchuk,LB,3824,2501364,New Hampshire,75,231,8/1/1964,22.75342466,http://www.nfl.com/player/IliaJarostchuk/2501364/profile,Utica,NY,USA,,,,,30.5,4.77,31,,4.43,116,,11.88,
10113,19870169,1987,DT,73,266,9.25,Curt,Jarvis,Curt Jarvis,DT,35487,2517430,Alabama,74,266,1/28/1965,22.26027397,http://www.nfl.com/player/CurtJarvis/2517430/profile,Birmingham,AL,USA,,,,,30.25,5.08,24.5,15,4.69,92,,,
10114,19870020,1987,WR,74.1,191,9,Haywood,Jeffires,Haywood Jeffires,WR,27607,2501374,NC State,74,210,12/12/1964,22.3890411,http://www.nfl.com/player/HaywoodJeffires/2501374/profile,Greensboro,NC,USA,,,,,33,4.41,,,,,,,
10115,19870248,1987,RB,75.3,218,10.25,Alfred,Jenkins,Alfred Jenkins,RB,85721,2517477,Arizona,75,218,4/1/1964,23.08767123,http://www.nfl.com/player/AlfredJenkins/2517477/profile,,,,,,,,32,4.74,31,,4.49,116,,,
10116,19870305,1987,RB,71.3,190,9.5,Tim,Jessie,Tim Jessie,RB,36849,2517526,Auburn,71,190,3/1/1963,24.17534247,http://www.nfl.com/player/TimJessie/2517526/profile,Opp,AL,USA,,,,,31.25,,,12,,,,,
10117,19870141,1987,DT,74,253,9.25,Tim,Johnson,Tim Johnson,DT,16802,2501455,Penn State,75,286,1/29/1965,22.25753425,http://www.nfl.com/player/TimJohnson/2501455/profile,Sarasota,FL,USA,,,,,31.25,5.03,25,20,4.56,100,,,
10118,19870046,1987,OLB,71.1,240,9.25,Walter,Johnson,Walter Johnson,LB,71272,2517775,Louisiana Tech,72,241,11/13/1963,23.47123288,http://www.nfl.com/player/WalterJohnson/2517775/profile,Monroe,LA,USA,,,,,32,4.54,29.5,22,4.36,116,,11.33,
10119,19870818,1987,DT,73,257,9.5,Walter,Johnson,Walter Johnson,DT,15260,,Pittsburgh,73,257,,,,,,,,,,,31.25,4.97,28.5,20,4.86,110,,,
10120,19870138,1987,DE,76,232,9.75,Will,Johnson,Will Johnson,LB,71209,2517777,Louisiana-Monroe,76,245,12/4/1964,22.4109589,http://www.nfl.com/player/WillJohnson/2517777/profile,Monroe,LA,USA,,,,,33.25,,33.5,17,,115,,,
10121,19870262,1987,ILB,73.1,223,9.5,Dale,Jones,Dale Jones,LB,37998,2517930,Tennessee,73,234,3/8/1963,24.15616438,http://www.nfl.com/player/DaleJones/2517930/profile,Cleveland,TN,USA,,,,,29.75,4.91,25,,4.55,101,,12.64,
10122,19870239,1987,FS,73,186,8.5,Leonard,Jones,Leonard Jones,DB,79415,2517925,Texas Tech,74,185,10/28/1964,22.51232877,http://www.nfl.com/player/LeonardJones/2517925/profile,St. Louis,MO,USA,,,,,30.75,4.64,31.5,9,4.33,113,,11.8,
10123,19870115,1987,FS,72.8,194,9.5,Nelson,Jones,Nelson Jones,DB,27607,2517944,NC State,73,194,2/13/1964,23.21917808,http://www.nfl.com/player/NelsonJones/2517944/profile,,,,,,,,32,4.64,,6,,,,,
10124,19870223,1987,TE,75.3,246,10,Rod,Jones,Rod Jones,TE,98195,2517968,Washington,76,240,3/3/1964,23.16712329,http://www.nfl.com/player/RodJones/2517968/profile,Richmond,CA,USA,,,,,32.5,4.85,24,14,4.47,108,,12.53,
10125,19870107,1987,OLB,75,226,8.75,Tim,Jordan,Tim Jordan,LB,53706,2518020,Wisconsin,75,226,4/26/1964,23.01917808,http://www.nfl.com/player/TimJordan/2518020/profile,Madison,WI,USA,,,,,31.5,4.6,28.5,21,4.2,112,,11.42,
10126,19870178,1987,TE,75,242,10,Chris,Kelley,Chris Kelley,TE,44325,2518262,Akron,76,240,11/13/1964,22.46849315,http://www.nfl.com/player/ChrisKelley/2518262/profile,Lorain,OH,USA,,,,,31.5,4.88,30,13,4.5,102,,12.01,
10127,19870108,1987,OLB,75.8,221,8.5,Larry,Kelm,Larry Kelm,LB,77843,2501586,Texas A&M,76,230,11/29/1964,22.42465753,http://www.nfl.com/player/LarryKelm/2501586/profile,Corpus Christi,TX,USA,,,,,31.75,4.83,30,12,4.29,113,,11.96,
10128,19870153,1987,OG,75.6,277,9.5,Paul,Kiser,Paul Kiser,OG,27106,2518567,Wake Forest,76,272,11/19/1963,23.45479452,http://www.nfl.com/player/PaulKiser/2518567/profile,Valdese,NC,USA,,,,,30.75,5.11,26,,4.95,93,,,
10129,19870048,1987,DE,80.4,299,10.25,Wally,Kleine,Wally Kleine,OT,46556,2518596,Notre Dame,,,10/22/1964,22.52876712,http://www.nfl.com/player/WallyKleine/2518596/profile,,,,,,,,35,5.2,27.5,18,4.74,99,,,
10130,19870011,1987,DE,78.3,292,9.25,Shawn,Knight,Shawn Knight,DE,84602,2518647,BYU,78,290,6/4/1964,22.91232877,http://www.nfl.com/player/ShawnKnight/2518647/profile,Provo,UT,USA,,,,,32.25,,,23,,,,,
10131,19870819,1987,WR,68.4,171,9.5,Fred,Lane,Fred Lane,WR,30602,,Georgia,68,171,,,,,,,,,,,31,4.48,25,2,4.36,109,,11.93,
10132,19870315,1987,WR,72.8,195,,Gary,Lee,Gary Lee,WR,30332,2519273,Georgia Tech,73,202,2/12/1965,22.21917808,http://www.nfl.com/player/GaryLee/2519273/profile,Albany,GA,USA,,,,,,4.53,31.5,4,,117,,,
10133,19870820,1987,FS,73.3,199,9.25,John,Little,John Little,S,30602,,Georgia,73,199,,,,,,,,,,,30,4.66,29,,4.19,113,,11.65,
10134,19870066,1987,WR,70.6,175,8.75,Charles,Lockett,Charles Lockett,WR,90840,2519618,Cal State-Long Beach,72,178,10/1/1965,21.58630137,http://www.nfl.com/player/CharlesLockett/2519618/profile,Los Angeles,CA,USA,,,,,30,4.45,33,3,4.39,113,,12,
10135,19870148,1987,OLB,74,228,9.5,Danny,Lockett,Danny Lockett,LB,85721,2519619,Arizona,74,239,7/11/1964,22.8109589,http://www.nfl.com/player/DannyLockett/2519619/profile,Fort Valley,GA,USA,,,,,32,4.83,30.5,21,4.39,120,,12.18,
10136,19870199,1987,OT,78.5,286,10,Joe,MacEsker,Joe MacEsker,OT,79968,2519902,Texas-El Paso,79,286,9/21/1965,21.61369863,http://www.nfl.com/player/JoeMacEsker/2519902/profile,,,,,,,,33,5.23,25.5,22,5.01,106,,,
10137,19870123,1987,CB,70.6,186,9.75,Milton,Mack,Milton Mack,DB,39096,2501835,Alcorn State (MS),71,195,9/20/1963,23.61917808,http://www.nfl.com/player/MiltonMack/2501835/profile,Jackson,MS,USA,,,,,30,4.53,34.5,12,4.22,118,,11.32,
10138,19870821,1987,OLB,75,239,8.5,Terence,Mack,Terence Mack,OLB,29631,2519910,Clemson,75,239,7/9/1964,22.81643836,http://www.nfl.com/player/TerenceMack/2519910/profile,Winnsboro,SC,USA,,,,,31.5,,26,16,,107,,,
10139,19870255,1987,QB,73.5,199,9,Don,Majkowski,Don Majkowski,QB,22904,2501847,Virginia,74,208,2/25/1964,23.18630137,http://www.nfl.com/player/DonMajkowski/2501847/profile,Buffalo,NY,USA,,,,,32.25,4.83,34,,4.13,116,,,
10140,19870822,1987,K,69.6,206,8.75,Massimo,Manca,Massimo Manca,K,16802,,Penn State,70,206,,,,,,,,,,,29,5.18,21,,4.73,91,,,
10141,19870080,1987,FB,72,232,9.25,Tim,Manoa,Tim Manoa,RB,16802,2501864,Penn State,73,227,9/9/1964,22.64657534,http://www.nfl.com/player/TimManoa/2501864/profile,,,Tonga,,,,,31.5,4.71,24.5,22,4.35,106,,12.08,
10142,19870167,1987,FB,73.1,219,10,Warren,Marshall,Warren Marshall,RB,22807,2520215,James Madison (VA),72,218,7/24/1964,22.77534247,http://www.nfl.com/player/WarrenMarshall/2520215/profile,High Point,NC,USA,,,,,30.75,4.68,26.5,14,4.56,111,,12.19,
10143,19870145,1987,WR,73.5,183,,Willie,Marshall,Willie Marshall,WR,19122,2520217,Temple,74,183,5/23/1964,22.94520548,http://www.nfl.com/player/WillieMarshall/2520217/profile,,,,,,,,,4.59,32.5,3,,120,,,
10144,19870095,1987,WR,69,160,,Kelvin,Martin,Kelvin Martin,WR,2459,2501889,Boston,69,162,5/14/1965,21.96986301,http://www.nfl.com/player/KelvinMartin/2501889/profile,San Diego,CA,USA,,,,,,4.55,29,7,4.14,112,,11.39,
10145,19870077,1987,DE,77,266,9,Skip,McClendon,Skip McClendon,DE,85287,2501945,Arizona State,78,270,4/9/1964,23.06575342,http://www.nfl.com/player/SkipMcClendon/2501945/profile,Detroit,MI,USA,,,,,33.25,5.12,28,12,4.52,112,,,
10146,19870269,1987,FB,72,221,9.25,David,McCluskey,David McCluskey,RB,30602,2520576,Georgia,73,227,11/5/1963,23.49315068,http://www.nfl.com/player/DavidMcCluskey/2520576/profile,Rome,GA,USA,,,,,31.5,4.71,22.5,,4.37,101,,12.06,
10147,19870034,1987,SS,74.5,207,8.75,Tim,McDonald,Tim McDonald,S,90089,2501976,USC,74,219,1/6/1965,22.32054795,http://www.nfl.com/player/TimMcDonald/2501976/profile,Fresno,CA,USA,Edison HS,Fresno,CA,USA,32,4.72,33,6,4.27,122,,11.78,
10148,19870823,1987,DE,76,271,9.75,Thomas,Mchale,Thomas Mchale,DE,14853,,Cornell,76,271,,,,,,,,,,,32.5,5.21,25,,4.61,,,,
10149,19870227,1987,TE,76.3,244,10,Keith,McKeller,Keith McKeller,TE,36265,2502016,Jacksonville State (AL),78,230,7/9/1964,22.81643836,http://www.nfl.com/player/KeithMcKeller/2502016/profile,Birmingham,AL,USA,,,,,31,4.84,31,16,4.63,111,,12.7,
10150,19870241,1987,DE,75.5,267,9.5,Ron,McLean,Ron McLean,DT,92831,2520861,Cal State-Fullerton,75,270,4/13/1963,24.05753425,http://www.nfl.com/player/RonMcLean/2520861/profile,Everett,WA,USA,,,,,32.25,4.99,24,20,4.68,114,,,
10151,19870209,1987,DT,76.9,279,8.5,Bruce,Mesner,Bruce Mesner,DT,20740,2521069,Maryland,77,280,3/21/1964,23.11780822,http://www.nfl.com/player/BruceMesner/2521069/profile,New York,NY,USA,,,,,32.75,,,20,,,,,
10152,19870013,1987,QB,73.4,190,,Chris,Miller,Chris Miller,QB,97403,2502101,Oregon,74,212,8/9/1965,21.73150685,http://www.nfl.com/player/ChrisMiller/2502101/profile,Pomona,CA,USA,Sheldon HS,Eugene,OR,USA,,4.74,30.5,,4.35,117,,,
10153,19870033,1987,CB,71.1,180,9.5,Roland,Mitchell,Roland Mitchell,DB,79415,2502149,Texas Tech,71,195,3/15/1964,23.13424658,http://www.nfl.com/player/RolandMitchell/2502149/profile,Columbus,TX,USA,,,,,31.5,4.49,32,9,4.15,128,,11.49,
10154,19870824,1987,WR,67.4,157,,Stacey,Mobley,Stacey Mobley,WR,39217,,Jackson State (MS),67,157,,,,,,,,,,,,4.55,33.5,7,4.52,115,,12.09,
10155,19870825,1987,TE,75.8,241,9.5,Jeff,Modesitt,Jeff Modesitt,TE,19716,,Delaware,76,241,,,,,,,,,,,31.75,4.89,30.5,16,4.48,112,,12.34,
10156,19870104,1987,FS,71,199,9,Mark,Moore,Mark Moore,DB,74078,2521527,Oklahoma State,72,194,9/3/1964,22.6630137,http://www.nfl.com/player/MarkMoore/2521527/profile,Nacogdoches,TX,USA,,,,,30.5,4.7,28,7,4.1,114,,11.23,
10157,19870222,1987,OG,78.3,288,8.5,Dan,Morgan,Dan Morgan,OG,16802,2521591,Penn State,78,285,2/2/1964,23.24931507,http://www.nfl.com/player/DanMorgan/2521591/profile,Wheeling,WV,USA,,,,,31.75,5.25,25,14,4.84,93,,,
10158,19870054,1987,WR,72.6,187,,Ron,Morris,Ron Morris,WR,75205,2502207,Southern Methodist,73,190,11/4/1964,22.49315068,http://www.nfl.com/player/RonMorris/2502207/profile,Cooper,TX,USA,,,,,,4.59,31.5,8,4.29,116,,11.05,
10159,19870316,1987,RB,69.6,201,9.75,Bobby,Morse,Bobby Morse,RB,48824,2502212,Michigan State,70,201,10/3/1965,21.58082192,http://www.nfl.com/player/BobbyMorse/2502212/profile,Muskegon,MI,USA,,,,,29.75,4.65,29,14,4.07,110,,11.5,
10160,19870826,1987,CB,70.4,193,8.25,Gary,Moss,Gary Moss,DB,30602,,Georgia,70,193,,,,,,,,,,,30,,,12,,,,,
10161,19870050,1987,OLB,75.3,235,9.25,Winston,Moss,Winston Moss,LB,33124,2502221,Miami (FL),75,245,12/24/1965,21.35616438,http://www.nfl.com/player/WinstonMoss/2502221/profile,Miami,FL,USA,,,,,31.5,4.69,30,16,4.36,111,,11.62,
10162,19870149,1987,OLB,72.5,230,9.5,Ron,Moten,Ron Moten,LB,32611,2521742,Florida,,,9/15/1964,22.63013699,http://www.nfl.com/player/RonMoten/2521742/profile,,,,,,,,30.25,4.8,30.5,20,,116,,,
10163,19870125,1987,DT,75.1,256,9.5,Mark,Mraz,Mark Mraz,DE,84322,2521757,Utah State,76,258,2/9/1965,22.22739726,http://www.nfl.com/player/MarkMraz/2521757/profile,Glendale,CA,USA,,,,,31,4.92,28,21,4.53,113,,,
10164,19870078,1987,FB,73,224,9.75,Jamie,Mueller,Jamie Mueller,RB,60532,2502230,Benedictine (KS),73,225,10/4/1964,22.57808219,http://www.nfl.com/player/JamieMueller/2502230/profile,Cleveland,OH,USA,,,,,31.25,4.61,33,19,3.99,117,,11.31,
10165,19870111,1987,OLB,74,238,9,Marc,Munford,Marc Munford,LB,68588,2502238,Nebraska,74,231,2/14/1965,22.21369863,http://www.nfl.com/player/MarcMunford/2502238/profile,Lincoln,NE,USA,,,,,30.5,4.78,30,15,4.31,110,,11.85,
10166,19870027,1987,WR,68.9,178,,Ricky,Nattiel,Ricky Nattiel,WR,32611,2502262,Florida,69,180,1/25/1966,21.26849315,http://www.nfl.com/player/RickyNattiel/2502262/profile,Gainesville,FL,USA,,,,,,4.41,32,,,116,,,
10167,19870071,1987,WR,73.3,208,,Frankie,Neal,Frankie Neal,WR,67601,2521976,Fort Hays State (KS),73,202,10/1/1965,21.58630137,http://www.nfl.com/player/FrankieNeal/2521976/profile,Sebring,FL,USA,,,,,,4.51,35,,4.38,120,,11.63,
10168,19870301,1987,WR,75.8,208,,Calvin,Nicholas,Calvin Nicholas,WR,71245,2522116,Grambling State (LA),76,208,6/11/1964,22.89315068,http://www.nfl.com/player/CalvinNicholas/2522116/profile,Baton Rouge,LA,USA,,,,,,4.67,27.5,12,4.4,117,,11.99,
10169,19870187,1987,DT,73,263,9.25,Gerald,Nichols,Gerald Nichols,DT,32306,2502295,Florida State,74,261,2/10/1964,23.22739726,http://www.nfl.com/player/GeraldNichols/2502295/profile,St. Louis,MO,USA,,,,,31.25,4.93,25,22,4.48,109,,,
10170,19870122,1987,ILB,73.5,223,9.5,Hardy,Nickerson,Hardy Nickerson,LB,94720,2502296,California,74,230,9/1/1965,21.66849315,http://www.nfl.com/player/HardyNickerson/2502296/profile,Compton,CA,USA,,,,,30.5,4.82,28,19,4.15,108,,11.46,
10171,19870012,1987,DT,75,274,9.75,Danny,Noonan,Danny Noonan,DT,68588,2502303,Nebraska,76,282,7/14/1965,21.80273973,http://www.nfl.com/player/DannyNoonan/2502303/profile,Lincoln,NE,USA,,,,,32.25,4.82,32,,4.38,115,,,
10172,19870140,1987,OG,75,279,10.25,Paul,O'Connor,Paul O'Connor,OG,33124,2522371,Miami (FL),75,270,11/7/1962,24.48767123,http://www.nfl.com/player/PaulO'Connor/2522371/profile,Summit,NJ,USA,,,,,32,5.39,24,,4.62,93,,,
10173,19870029,1987,CB,69.3,188,9,Nate,Odomes,Nate Odomes,DB,53706,2502340,Wisconsin,70,188,8/25/1965,21.68767123,http://www.nfl.com/player/NateOdomes/2502340/profile,Columbus,GA,USA,,,,,30.75,4.43,33.5,18,4.3,119,,11.59,
10174,19870035,1987,RB,73.6,250,9.75,Christian,Okoye,Christian Okoye,RB,91702,2502350,Azusa Pacific (CA),73,253,8/16/1961,25.71506849,http://www.nfl.com/player/ChristianOkoye/2502350/profile,Enugu,,Nigeria,,,,,33,,31,21,,,,,
10175,19870297,1987,RB,70.8,194,9.5,Darryl,Oliver,Darryl Oliver,RB,33124,2522451,Miami (FL),70,195,7/13/1964,22.80547945,http://www.nfl.com/player/DarrylOliver/2522451/profile,Palatka,FL,USA,,,,,31.5,4.63,28,12,4.4,112,,12.07,
10176,19870247,1987,OLB,75,233,8,Bob,Ontko,Bob Ontko,LB,16802,2522521,Penn State,75,237,3/21/1964,23.11780822,http://www.nfl.com/player/BobOntko/2522521/profile,Kingston,PA,USA,,,,,31,4.92,28.5,23,4.28,116,,11.9,
10177,19870019,1987,RB,69.3,184,9.75,Paul,Palmer,Paul Palmer,RB,19122,2522687,Temple,69,184,10/14/1964,22.55068493,http://www.nfl.com/player/PaulPalmer/2522687/profile,Bethesda,MD,USA,,,,,29.75,4.53,30,11,4.22,116,,11.49,
10178,19870827,1987,WR,71.1,180,,Keith,Paskett,Keith Paskett,WR,42101,2522814,Western Kentucky,71,180,12/7/1964,22.40273973,http://www.nfl.com/player/KeithPaskett/2522814/profile,Nashville,TN,USA,,,,,,4.5,29,4,4.35,111,,11.65,
10179,19870285,1987,OG,74,294,10,Todd,Peat,Todd Peat,OG,60115,2522944,Northern Illinois,74,294,5/20/1964,22.95342466,http://www.nfl.com/player/ToddPeat/2522944/profile,Champaign,IL,USA,,,,,31.5,5.37,26,18,4.92,100,,,
10180,19870174,1987,FS,72.5,200,9.5,Tim,Peoples,Tim Peoples,DB,98195,2522992,Washington,73,200,7/26/1964,22.76986301,http://www.nfl.com/player/TimPeoples/2522992/profile,,,,,,,,32.75,4.55,29,,4.44,112,,11.82,
10181,19870828,1987,OT,76.6,281,9.5,Victor,Perry,Victor Perry,OT,30602,,Georgia,77,281,,,,,,,,,,,32,5.22,27.5,,4.81,99,,,
10182,19870079,1987,FB,72.8,234,9.25,Bob,Perryman,Bob Perryman,RB,48109,2502455,Michigan,73,233,10/16/1964,22.54520548,http://www.nfl.com/player/BobPerryman/2502455/profile,Raleigh,NC,USA,,,,,31.75,,29,15,4.34,108,,11.99,
10183,19870829,1987,OG,75.5,260,9.75,Phil,Pettey,Phil Pettey,OG,65211,,Missouri,76,260,,,,,,,,,,,31.75,5.27,23,17,4.54,100,,,
10184,19870237,1987,OLB,71.1,231,10,Tim,Pidgeon,Tim Pidgeon,LB,13244,2523215,Syracuse,72,233,9/20/1964,22.61643836,http://www.nfl.com/player/TimPidgeon/2523215/profile,Oneonta,NY,USA,,,,,29,4.69,30,22,4.02,111,,11.26,
10185,19870158,1987,DT,78.9,292,9.25,Chris,Pike,Chris Pike,DT,74104,2523241,Tulsa (OK),80,290,1/13/1964,23.30410959,http://www.nfl.com/player/ChrisPike/2523241/profile,Washington,DC,USA,,,,,34.25,,,31,,,,,
10186,19870250,1987,SS,71.9,196,8.75,Bruce,Plummer,Bruce Plummer,DB,39762,2502496,Mississippi State,72,197,9/1/1964,22.66849315,http://www.nfl.com/player/BrucePlummer/2502496/profile,Bogalusa,LA,USA,,,,,30.25,4.57,29.5,,4.17,118,,11.76,
10187,19870171,1987,RB,73.6,209,9.5,Kerry,Porter,Kerry Porter,RB,99164,2523413,Washington State,73,215,9/23/1964,22.60821918,http://www.nfl.com/player/KerryPorter/2523413/profile,Vicenza,,Italy,,,,,31.75,4.47,32.5,9,4.18,118,,11.48,
10188,19870830,1987,SS,70,186,9,Tommy,Powell,Tommy Powell,S,36849,,Auburn,70,186,,,,,,,,,,,30,,,11,,,,,
10189,19870831,1987,QB,73,206,,Jeff Van,Raaphorst,Jeff Van Raaphorst,QB,85287,,Arizona State,73,206,,,,,,,,,,,,4.83,24,8,4.41,106,,,
10190,19870032,1987,C,77.8,290,9.75,Gregg,Rakoczy,Gregg Rakoczy,C,33124,2502578,Miami (FL),78,290,5/18/1965,21.95890411,http://www.nfl.com/player/GreggRakoczy/2502578/profile,Medford Lakes,NJ,USA,,,,,32.5,5.41,24.5,15,4.34,93,,,
10191,19870327,1987,QB,73.5,204,,Bill,Ransdell,Bill Ransdell,QB,40506,2523746,Kentucky,74,212,4/15/1963,24.05205479,http://www.nfl.com/player/BillRansdell/2523746/profile,,,,,,,,,4.96,24,10,4.22,99,,,
10192,19870832,1987,TE,75.3,254,10.75,Albert,Reese,Albert Reese,TE,75205,,Southern Methodist,75,254,,,,,,,,,,,33,4.99,28.5,,4.42,107,,12.09,
10193,19870264,1987,TE,73.3,229,9.25,Jerry,Reese,Jerry Reese,TE,61801,2523891,Illinois,73,229,8/17/1963,23.71232877,http://www.nfl.com/player/JerryReese/2523891/profile,,,,,,,,31.5,4.73,27.5,14,4.37,107,,11.73,
10194,19870181,1987,ILB,73.3,230,9.75,Michael,Reid,Michael Reid,LB,53706,2523931,Wisconsin,74,226,6/25/1964,22.85479452,http://www.nfl.com/player/MichaelReid/2523931/profile,Albany,GA,USA,,,,,30.25,4.85,28,17,4.41,112,,11.68,
10195,19870302,1987,K,68.4,189,9.25,Carlos,Reveiz,Carlos Reveiz,K,37998,2523990,Tennessee,,,4/20/1964,23.03561644,http://www.nfl.com/player/CarlosReveiz/2523990/profile,,,,,,,,28.75,5.1,22,10,4.47,96,,,
10196,19870036,1987,CB,71.6,182,8.75,Ricky,Reynolds,Ricky Reynolds,DB,99164,2502635,Washington State,71,190,1/19/1965,22.28493151,http://www.nfl.com/player/RickyReynolds/2502635/profile,Sacramento,CA,USA,,,,,29.5,4.48,30.5,16,4.17,118,,11.03,
10197,19870298,1987,WR,71.3,185,,Craig,Richardson,Craig Richardson,WR,99004,2524096,Eastern Washington,71,185,11/11/1963,23.47671233,http://www.nfl.com/player/CraigRichardson/2524096/profile,,,,,,,,,4.62,34.5,14,4.35,119,,11.52,
10198,19870156,1987,WR,67.3,164,,Greg,Richardson,Greg Richardson,WR,35487,2524104,Alabama,67,171,10/6/1964,22.57260274,http://www.nfl.com/player/GregRichardson/2524104/profile,Mobile,AL,USA,,,,,,4.35,28,1,4.21,113,,11.54,
10199,19870168,1987,OT,78,261,9.75,Doug,Riesenberg,Doug Riesenberg,OT,94720,2502667,California,77,280,7/22/1965,21.78082192,http://www.nfl.com/player/DougRiesenberg/2502667/profile,Moscow,ID,USA,,,,,32.5,5.14,21.5,21,4.43,99,,,
10200,19870103,1987,TE,77,245,10,Jim,Riggs,Jim Riggs,TE,29631,2502669,Clemson,77,245,9/23/1963,23.6109589,http://www.nfl.com/player/JimRiggs/2502669/profile,Fort Knox,KY,USA,,,,,32.25,4.78,25.5,18,4.34,100,,12.08,
10201,19870267,1987,OT,77,284,10,Bob,Riley,Bob Riley,OT,47405,2524193,Indiana,77,276,6/23/1964,22.86027397,http://www.nfl.com/player/BobRiley/2524193/profile,Pittsburgh,PA,USA,,,,,33.5,5.22,24,24,4.5,100,,,
10202,19870092,1987,CB,73,185,8.75,Garland,Rivers,Garland Rivers,DB,48109,2524226,Michigan,73,181,11/3/1964,22.49589041,http://www.nfl.com/player/GarlandRivers/2524226/profile,Canton,OH,USA,,,,,29.5,,,,,,,,
10203,19870007,1987,DE,78.3,268,9.5,Reggie,Rogers,Reggie Rogers,DE,98195,2502723,Washington,78,272,1/21/1964,23.28219178,http://www.nfl.com/player/ReggieRogers/2502723/profile,Sacramento,CA,USA,,,,,34.25,4.76,29,,4.91,103,,,
10204,19870135,1987,OLB,73.5,211,9,Henry,Rolling,Henry Rolling,LB,89557,2502731,Nevada,74,225,9/8/1965,21.64931507,http://www.nfl.com/player/HenryRolling/2502731/profile,Eustis,VA,USA,,,,,32,4.64,36.5,20,4.42,119,,12.03,
10205,19870090,1987,DE,77.3,276,9.75,Rod,Saddler,Rod Saddler,DT,77843,2502800,Texas A&M,77,276,9/26/1965,21.6,http://www.nfl.com/player/RodSaddler/2502800/profile,Atlanta,GA,USA,,,,,31.5,4.99,30.5,16,4.68,114,,,
10206,19870056,1987,WR,71.5,174,,Scott,Schwedes,Scott Schwedes,WR,13244,2525164,Syracuse,72,182,6/30/1965,21.84109589,http://www.nfl.com/player/ScottSchwedes/2525164/profile,Syracuse,NY,USA,,,,,,4.47,33.5,,4.16,116,,11.06,
10207,19870282,1987,WR,69.4,173,,Patrick,Scott,Patrick Scott,WR,71245,2525212,Grambling State (LA),70,170,9/13/1964,22.63561644,http://www.nfl.com/player/PatrickScott/2525212/profile,Shreveport,LA,USA,,,,,,4.75,31.5,,4.34,116,,11.42,
10208,19870070,1987,DE,77.5,264,10,Colin,Scotts,Colin Scotts,DT,96813,2525236,Hawaii,77,263,4/26/1963,24.02191781,http://www.nfl.com/player/ColinScotts/2525236/profile,Sydney,,Australia,,,,,33.75,4.89,27,,4.41,111,,,
